condition,step_index,cumulative_mass_g,per_step_mass_g,success
level3_t1.0,1,3.473000,3.473000,True
level3_t1.0,2,8.395000,4.922000,True
level3_t1.0,3,13.000000,4.605000,True
level3_t1.0,4,17.140000,4.140000,True
level3_t1.0,5,18.392000,1.252000,True
level3_t1.0,6,19.268000,0.876000,True
level3_t1.0,7,20.474000,1.206000,True
