condition,step_index,cumulative_mass_g,per_step_mass_g,success
level1_t1.0,1,0.021000,0.021000,True
level1_t1.0,2,0.054000,0.033000,True
level1_t1.0,3,0.085000,0.031000,True
level1_t1.0,4,0.114000,0.029000,True
level1_t1.0,5,0.149000,0.035000,True
level2_t1.0,1,0.035000,0.035000,True
level2_t1.0,2,0.066000,0.031000,True
level2_t1.0,3,0.102000,0.036000,True
level2_t1.0,4,0.132000,0.030000,True
level2_t1.0,5,0.162000,0.030000,True
