condition,step_index,cumulative_mass_g,per_step_mass_g,success
level2_t1.0,1,0.174000,0.174000,True
level2_t1.0,2,0.302000,0.128000,True
level2_t1.0,3,0.391000,0.089000,True
level2_t1.0,4,0.463000,0.072000,True
level2_t1.0,5,0.525000,0.062000,True
level3_t1.0,1,-0.084000,-0.084000,False
level3_t1.0,2,0.157000,0.241000,True
level3_t1.0,3,-0.054000,-0.211000,False
level3_t1.0,4,-0.140000,-0.086000,False
level3_t1.0,5,0.063000,0.203000,True
