material_name,part_type,disk_id,measurement_date,vib_level,vib_sec,bulk_density_mean,bulk_density_stdev,tapped_density_mean,tapped_density_stdev,hausner_ratio,hausner_class,angle_of_repose_deg,repose_class
CB-A100S,metal,D01,20260408_133315,2,1.0,12.285714285714286,0.8164965809277261,10.095238095238095,0.40963453652583937,0.821705426356589,Excellent,,
