condition,step_index,cumulative_mass_g,per_step_mass_g,success
level1_t1.0,1,0.340000,0.340000,True
level1_t1.0,2,0.652000,0.312000,True
level1_t1.0,3,0.957000,0.305000,True
level1_t1.0,4,1.267000,0.310000,True
level1_t1.0,5,1.580000,0.313000,True
level2_t1.0,1,0.316000,0.316000,True
level2_t1.0,2,0.654000,0.338000,True
level2_t1.0,3,0.991000,0.337000,True
level2_t1.0,4,1.320000,0.329000,True
level2_t1.0,5,1.656000,0.336000,True
