material_name,powder_type,part_type,disk_id,measurement_date,vib_level,vib_sec,bulk_density_mean,bulk_density_stdev,tapped_density_mean,tapped_density_stdev,hausner_ratio,hausner_class,angle_of_repose_deg,repose_class,angle_image_path
ETHOCEL Std,,metal,D06,20260114_164926,3,1.0,0.485667,0.130446,0.498333,0.034785,1.026081,Excellent,30.572848,Good,logs/experiments/20260114_164926_ETHOCEL Std/flowability/20260114_raw_image.png
